Order ID,Order Date,Product,Category,Unit Price,Quantity,Total Sales,Customer Type,City,Payment Method
ORD100258,2024-03-07 10:19:56,Tennis Racket,Sports & Fitness,2573,2,5146,Returning,Gurgaon,Card
ORD100847,2024-12-29 19:10:13,Sports Bottle,Sports & Fitness,277,1,277,Returning,Mumbai,Card
ORD104251,2023-09-24 21:38:03,Wireless Mouse,Electronics,878,2,1756,New,Mumbai,UPI
ORD101233,2025-03-18 16:37:53,Yoga Mat,Sports & Fitness,915,1,915,Returning,Ahmedabad,Card
ORD101127,2024-07-10 20:25:16,Non-stick Pan,Home & Kitchen,1408,3,4224,New,Delhi,UPI
ORD101967,2024-07-13 20:09:21,Bluetooth Headphones,Electronics,1858,1,1858,Returning,Mumbai,Card
ORD100558,2024-09-01 15:00:08,Conditioner 200ml,Beauty & Personal Care,205,3,615,Returning,Ahmedabad,UPI
ORD103905,2023-09-09 10:05:56,Non-stick Pan,Home & Kitchen,1276,1,1276,New,Ahmedabad,Card
ORD100484,2024-05-30 18:44:09,Tea 250g,Groceries,196,1,196,Returning,Mumbai,Netbanking
ORD101320,2024-06-22 23:37:09,Smartwatch Basic,Electronics,2617,1,2617,New,Delhi,Cash
ORD103404,2025-02-25 21:07:36,Portable SSD 500GB,Electronics,5280,4,21120,Returning,Noida,Card
ORD100007,2024-10-20 03:24:40,Wheat Flour 5kg,Groceries,361,2,722,Returning,Hyderabad,Card
ORD103279,2024-05-13 11:37:11,Smartwatch Basic,Electronics,3336,1,3336,Returning,Noida,UPI
ORD103189,2023-04-07 10:39:42,HD Webcam,Electronics,1545,1,1545,New,Noida,UPI
ORD101450,2024-05-14 14:24:24,Bed Sheets,Home & Kitchen,1907,2,3814,Returning,Delhi,Netbanking
ORD103980,2024-01-22 04:20:15,Sport Shorts,Clothing,569,1,569,New,Kolkata,Card
ORD101814,2023-11-29 21:12:06,Gym Gloves,Sports & Fitness,337,1,337,New,Ahmedabad,Card
ORD100773,2024-08-29 19:04:36,LED Desk Lamp,Home & Kitchen,800,4,3200,New,Pune,Card
ORD101011,2025-03-21 15:45:04,Sports Bottle,Sports & Fitness,302,3,906,New,Gurgaon,Card
ORD102818,2025-04-25 18:08:45,Electric Kettle,Home & Kitchen,1511,3,4533,Returning,Delhi,Cash
ORD103275,2025-04-15 11:21:53,Skipping Rope,Sports & Fitness,192,1,192,Returning,Hyderabad,Cash
ORD101991,2024-10-04 22:41:05,Milk 1L,Groceries,44,1,44,Returning,Ahmedabad,Card
ORD101277,2024-01-06 21:01:30,Smartwatch Basic,Electronics,3094,2,6188,Returning,Ahmedabad,UPI
ORD101783,2025-01-30 11:34:48,Deodorant,Beauty & Personal Care,250,1,250,Returning,Noida,UPI
ORD103105,2024-05-25 17:50:17,Wheat Flour 5kg,Groceries,353,1,353,Returning,Delhi,Card
ORD100446,2024-02-04 22:45:27,Sneakers,Clothing,2801,1,2801,New,Ahmedabad,Card
ORD100880,2024-10-26 13:36:55,Gaming Keyboard,Electronics,2544,2,5088,Returning,Hyderabad,UPI
ORD104459,2025-01-21 23:08:40,Cutlery Set,Home & Kitchen,1033,1,1033,Returning,Bengaluru,Card
ORD100781,2024-10-08 12:46:59,Resistance Bands,Sports & Fitness,585,1,585,Returning,Bengaluru,Card
ORD101749,2023-05-22 11:18:43,Perfume 30ml,Beauty & Personal Care,935,1,935,New,Delhi,Netbanking
ORD103388,2024-09-17 16:36:12,4K Monitor,Electronics,20011,1,20011,New,Ahmedabad,Card
ORD104881,2024-03-03 22:55:54,Portable SSD 500GB,Electronics,5286,1,5286,New,Ahmedabad,Card
ORD100883,2024-11-30 01:01:34,Gaming Keyboard,Electronics,2682,1,2682,New,Delhi,UPI
ORD102944,2025-07-05 10:59:22,Sunscreen 50ml,Beauty & Personal Care,399,1,399,Returning,Mumbai,UPI
ORD101091,2024-11-27 18:12:26,Bluetooth Headphones,Electronics,2019,1,2019,Returning,Mumbai,UPI
ORD104783,2024-01-10 08:44:36,4K Monitor,Electronics,19743,1,19743,Returning,Delhi,Card
ORD100531,2024-09-30 04:35:47,Hoodie,Clothing,1513,1,1513,New,Gurgaon,Cash
ORD104022,2024-03-02 11:31:26,Cutlery Set,Home & Kitchen,1037,1,1037,Returning,Kolkata,Card
ORD104421,2024-10-11 15:06:36,Sneakers,Clothing,2489,1,2489,Returning,Delhi,Cash
ORD104098,2024-12-31 21:16:28,Bluetooth Headphones,Electronics,1957,1,1957,Returning,Kolkata,Card
ORD101727,2024-07-11 20:38:22,Perfume 30ml,Beauty & Personal Care,952,2,1904,New,Bengaluru,UPI
ORD100610,2025-02-10 21:16:59,Body Lotion,Beauty & Personal Care,255,3,765,New,Kolkata,UPI
ORD100570,2023-03-06 16:04:58,Perfume 30ml,Beauty & Personal Care,878,2,1756,Returning,Delhi,Netbanking
ORD102671,2023-08-18 06:39:29,Casual Shirt,Clothing,1005,2,2010,New,Gurgaon,UPI
ORD103718,2024-05-31 17:42:10,Perfume 30ml,Beauty & Personal Care,872,4,3488,Returning,Gurgaon,Card
ORD100343,2024-09-01 11:19:28,Wheat Flour 5kg,Groceries,359,1,359,Returning,Pune,Cash
ORD103000,2024-10-04 20:58:19,Salt 1kg,Groceries,25,1,25,New,Pune,Wallet
ORD103139,2025-03-21 23:36:50,Hand Sanitizer 200ml,Beauty & Personal Care,98,1,98,Returning,Bengaluru,Card
ORD100434,2025-04-04 07:33:55,Casual Shirt,Clothing,841,1,841,New,Hyderabad,UPI
ORD101903,2025-01-24 12:37:37,Tea 250g,Groceries,204,1,204,New,Delhi,Netbanking
ORD103804,2024-08-15 12:33:29,Cooking Oil 1L,Groceries,249,1,249,New,Delhi,Card
ORD104776,2024-05-08 07:08:08,Wheat Flour 5kg,Groceries,334,1,334,New,Mumbai,Card
ORD102069,2023-11-06 17:32:22,Sunscreen 50ml,Beauty & Personal Care,400,1,400,New,Pune,Netbanking
ORD101537,2024-04-02 21:22:19,HD Webcam,Electronics,1539,1,1539,New,Pune,Card
ORD102252,2025-06-17 12:24:36,USB-C Charger,Electronics,912,1,912,New,Delhi,Card
ORD102346,2024-08-10 10:57:52,Sugar 1kg,Groceries,51,2,102,New,Noida,UPI
ORD101517,2024-11-24 12:03:03,Hoodie,Clothing,1579,1,1579,New,Gurgaon,Wallet
ORD100965,2023-04-14 13:11:07,Smartwatch Basic,Electronics,3036,1,3036,Returning,Kolkata,Cash
ORD104406,2024-07-05 03:50:16,Sports Bottle,Sports & Fitness,353,1,353,Returning,Bengaluru,Card
ORD100528,2023-11-06 13:52:48,Yoga Mat,Sports & Fitness,909,1,909,New,Kolkata,UPI
ORD100176,2023-08-05 23:48:37,Electric Kettle,Home & Kitchen,1520,1,1520,New,Gurgaon,Card
ORD103482,2025-01-19 07:59:19,Face Wash,Beauty & Personal Care,217,1,217,Returning,Chennai,Card
ORD102543,2025-04-15 15:17:03,Cutlery Set,Home & Kitchen,992,1,992,Returning,Bengaluru,Netbanking
ORD104935,2025-09-10 09:58:04,Milk 1L,Groceries,47,1,47,Returning,Gurgaon,Netbanking
ORD100572,2024-10-29 23:15:46,Eggs 12pcs,Groceries,117,1,117,New,Kolkata,Card
ORD102299,2024-09-24 23:40:08,Sneakers,Clothing,2401,3,7203,New,Bengaluru,Card
ORD103508,2024-01-13 03:56:52,Bed Sheets,Home & Kitchen,1803,1,1803,Returning,Bengaluru,Card
ORD102459,2023-12-12 18:27:56,Dumbbell 5kg,Sports & Fitness,1491,4,5964,New,Mumbai,Card
ORD103609,2024-07-09 04:16:41,Cooking Oil 1L,Groceries,257,1,257,Returning,Gurgaon,UPI
ORD104554,2023-11-25 19:25:32,Conditioner 200ml,Beauty & Personal Care,191,1,191,Returning,Ahmedabad,Card
ORD102208,2025-02-13 21:30:30,Sugar 1kg,Groceries,50,2,100,New,Noida,Card
ORD104720,2025-07-21 21:40:10,Sport Shorts,Clothing,572,1,572,Returning,Pune,UPI
ORD102755,2024-05-16 05:39:12,Coffee 250g,Groceries,397,1,397,New,Pune,Card
ORD100383,2023-11-18 17:20:02,Coffee 250g,Groceries,395,1,395,Returning,Noida,Cash
ORD100852,2023-12-24 22:44:45,Socks Pack,Clothing,205,3,615,Returning,Bengaluru,Card
ORD101880,2024-05-11 13:17:06,Sunscreen 50ml,Beauty & Personal Care,407,1,407,Returning,Pune,UPI
ORD100370,2024-12-10 20:44:51,Dinner Plate Set,Home & Kitchen,1508,1,1508,Returning,Ahmedabad,Card
ORD102378,2025-04-24 19:24:48,Lip Balm,Beauty & Personal Care,85,1,85,New,Mumbai,Card
ORD104323,2025-02-09 17:43:15,Pasta 500g,Groceries,152,1,152,Returning,Chennai,Netbanking
ORD101105,2023-12-20 17:17:25,LED Desk Lamp,Home & Kitchen,791,2,1582,Returning,Mumbai,Card
ORD103413,2025-05-02 21:06:13,Non-stick Pan,Home & Kitchen,1401,1,1401,Returning,Chennai,UPI
ORD103946,2025-07-11 21:30:05,Jeans,Clothing,1248,1,1248,New,Pune,UPI
ORD101336,2024-12-26 08:56:48,Milk 1L,Groceries,45,3,135,Returning,Noida,Cash
ORD102189,2024-12-27 01:49:24,Sports Bottle,Sports & Fitness,303,1,303,Returning,Pune,Cash
ORD104594,2024-02-11 14:48:33,Shampoo 200ml,Beauty & Personal Care,192,1,192,Returning,Noida,Netbanking
ORD102319,2024-03-07 08:10:00,Hand Sanitizer 200ml,Beauty & Personal Care,96,2,192,Returning,Gurgaon,Netbanking
ORD104705,2023-11-03 02:01:52,Tennis Racket,Sports & Fitness,2398,1,2398,Returning,Gurgaon,Card
ORD103710,2025-05-30 23:37:50,Bluetooth Headphones,Electronics,1906,1,1906,Returning,Noida,Netbanking
ORD104848,2023-10-17 09:06:11,Noise Cancelling Earbuds,Electronics,3104,5,15520,Returning,Chennai,UPI
ORD101171,2025-05-20 15:12:53,USB-C Charger,Electronics,879,1,879,New,Bengaluru,Card
ORD104325,2024-08-17 13:08:01,Bluetooth Headphones,Electronics,2144,1,2144,Returning,Kolkata,Card
ORD102694,2024-12-01 13:33:19,Lip Balm,Beauty & Personal Care,103,1,103,Returning,Delhi,Card
ORD101422,2023-11-20 03:10:42,Rice 5kg,Groceries,389,1,389,Returning,Bengaluru,UPI
ORD102341,2023-08-13 12:02:07,Hand Sanitizer 200ml,Beauty & Personal Care,99,2,198,New,Noida,Card
ORD102651,2024-03-04 12:27:05,LED Desk Lamp,Home & Kitchen,886,1,886,New,Pune,Wallet
ORD104155,2024-03-19 20:46:02,Sport Shorts,Clothing,625,1,625,New,Hyderabad,Netbanking
ORD101464,2025-05-16 13:17:23,Lip Balm,Beauty & Personal Care,101,5,505,Returning,Pune,Netbanking
ORD100874,2024-02-08 18:41:26,Women T-Shirt,Clothing,488,1,488,New,Bengaluru,Card
ORD103339,2024-07-24 02:50:09,Milk 1L,Groceries,43,1,43,New,Ahmedabad,Card
ORD104340,2025-07-16 05:32:58,Jacket,Clothing,2672,1,2672,Returning,Noida,Wallet
ORD101251,2025-09-02 23:47:40,Resistance Bands,Sports & Fitness,609,1,609,New,Delhi,Card
ORD102348,2023-09-08 13:02:14,Gym Gloves,Sports & Fitness,378,1,378,New,Pune,UPI
ORD100840,2024-09-02 11:14:43,Gaming Keyboard,Electronics,2706,1,2706,New,Bengaluru,Cash
ORD104568,2024-10-07 11:10:12,Protein Shaker,Sports & Fitness,360,1,360,Returning,Kolkata,Wallet
ORD100581,2025-05-23 09:59:36,Perfume 30ml,Beauty & Personal Care,964,1,964,Returning,Mumbai,Card
ORD100204,2025-04-10 03:44:33,Wireless Mouse,Electronics,851,4,3404,Returning,Delhi,Card
ORD101641,2023-11-27 07:46:13,Dress,Clothing,1768,3,5304,Returning,Noida,UPI
ORD102014,2024-12-01 17:53:57,Wheat Flour 5kg,Groceries,343,1,343,New,Pune,Cash
ORD100905,2024-10-09 15:37:41,HD Webcam,Electronics,1616,3,4848,New,Mumbai,Netbanking
ORD100631,2025-05-20 01:11:28,Electric Kettle,Home & Kitchen,1451,1,1451,New,Delhi,Card
ORD103364,2023-04-02 14:42:58,Portable SSD 500GB,Electronics,5153,4,20612,Returning,Bengaluru,Card
ORD101974,2024-10-18 18:16:51,Fitness Tracker Basic,Sports & Fitness,2494,1,2494,New,Ahmedabad,UPI
ORD100162,2023-07-22 14:24:36,Storage Box Set,Home & Kitchen,443,1,443,Returning,Bengaluru,Card
ORD103172,2024-06-06 02:00:17,Body Lotion,Beauty & Personal Care,260,1,260,New,Delhi,Card
ORD103612,2023-12-21 18:28:44,Socks Pack,Clothing,202,1,202,Returning,Hyderabad,Card
ORD104675,2023-07-21 16:20:33,Socks Pack,Clothing,184,1,184,New,Delhi,Wallet
ORD100617,2025-03-07 23:08:03,Cushion Cover Pack,Home & Kitchen,398,1,398,Returning,Noida,Card
ORD104068,2024-01-19 10:27:03,Smartwatch Basic,Electronics,2788,2,5576,Returning,Bengaluru,Wallet
ORD101431,2024-12-13 00:26:57,LED Desk Lamp,Home & Kitchen,791,1,791,Returning,Chennai,Card
ORD100547,2024-07-14 08:32:51,Face Wash,Beauty & Personal Care,210,1,210,Returning,Chennai,Card
ORD103334,2025-09-15 12:24:18,Face Wash,Beauty & Personal Care,210,2,420,New,Hyderabad,Wallet
ORD104546,2025-01-18 20:45:43,Gym Gloves,Sports & Fitness,335,1,335,Returning,Gurgaon,UPI
ORD104223,2024-06-28 01:18:20,HD Webcam,Electronics,1478,1,1478,Returning,Noida,Cash
ORD102387,2024-03-10 02:40:00,USB-C Charger,Electronics,960,1,960,New,Mumbai,UPI
ORD104243,2023-06-23 00:56:42,Running Shoes,Sports & Fitness,2837,3,8511,New,Chennai,Cash
ORD103995,2024-08-15 02:01:45,Face Wash,Beauty & Personal Care,223,1,223,New,Kolkata,Cash
ORD104065,2024-11-14 11:36:06,Sport Shorts,Clothing,621,1,621,Returning,Pune,Card
ORD101861,2024-07-22 13:03:46,Hoodie,Clothing,1340,3,4020,New,Ahmedabad,Card
ORD100640,2024-08-11 03:20:15,Non-stick Pan,Home & Kitchen,1426,1,1426,New,Hyderabad,UPI
ORD103902,2025-06-20 07:16:57,USB-C Charger,Electronics,940,2,1880,Returning,Bengaluru,Wallet
ORD100637,2024-06-21 02:12:16,Body Lotion,Beauty & Personal Care,243,2,486,Returning,Kolkata,UPI
ORD104262,2024-09-21 09:17:24,Cushion Cover Pack,Home & Kitchen,392,2,784,Returning,Bengaluru,Card
ORD103910,2024-11-30 02:29:17,Socks Pack,Clothing,222,2,444,Returning,Pune,UPI
ORD102986,2025-02-14 20:48:19,Rice 5kg,Groceries,373,1,373,Returning,Mumbai,Cash
ORD102096,2023-04-09 08:07:52,Skipping Rope,Sports & Fitness,197,1,197,New,Chennai,Card
ORD104611,2024-01-03 05:52:37,Perfume 30ml,Beauty & Personal Care,914,2,1828,Returning,Gurgaon,Card
ORD103075,2023-07-22 02:28:08,Tennis Racket,Sports & Fitness,2511,1,2511,Returning,Gurgaon,Cash
ORD103674,2025-10-04 17:26:58,Fitness Tracker Basic,Sports & Fitness,2300,1,2300,Returning,Pune,Card
ORD102841,2024-07-19 04:06:41,Jacket,Clothing,2652,1,2652,New,Hyderabad,Netbanking
ORD100921,2024-04-06 04:51:26,Face Wash,Beauty & Personal Care,217,4,868,Returning,Mumbai,Wallet
ORD100546,2025-09-29 22:28:51,Sports Bottle,Sports & Fitness,289,2,578,New,Pune,Card
ORD103666,2024-10-25 15:48:37,Tennis Racket,Sports & Fitness,2598,1,2598,Returning,Ahmedabad,Wallet
ORD101900,2023-12-11 03:47:25,Smartwatch Basic,Electronics,3257,1,3257,New,Noida,UPI
ORD102028,2023-02-02 20:42:17,Dumbbell 5kg,Sports & Fitness,1465,2,2930,Returning,Mumbai,Card
ORD102301,2024-06-28 23:11:16,Women T-Shirt,Clothing,462,1,462,Returning,Delhi,Card
ORD101885,2024-02-27 05:44:04,Pasta 500g,Groceries,129,4,516,Returning,Kolkata,UPI
ORD101642,2024-04-08 02:50:15,Cooking Oil 1L,Groceries,243,1,243,New,Bengaluru,Netbanking
ORD103509,2025-07-08 19:41:01,Portable SSD 500GB,Electronics,4839,1,4839,New,Kolkata,Card
ORD104809,2023-05-27 13:36:45,Tennis Racket,Sports & Fitness,2476,1,2476,New,Gurgaon,Card
ORD102097,2023-08-17 15:18:32,Women T-Shirt,Clothing,504,1,504,Returning,Delhi,Card
ORD104357,2024-06-23 19:14:06,Socks Pack,Clothing,200,3,600,New,Mumbai,Card
ORD103788,2023-05-18 02:00:13,Women T-Shirt,Clothing,510,1,510,Returning,Ahmedabad,Cash
ORD104494,2024-03-02 23:10:22,Sports Bottle,Sports & Fitness,315,1,315,New,Kolkata,Card
ORD104967,2024-04-02 13:02:15,Face Wash,Beauty & Personal Care,211,1,211,New,Bengaluru,Card
ORD100836,2025-04-23 04:39:10,Shampoo 200ml,Beauty & Personal Care,196,1,196,Returning,Gurgaon,Card
ORD100601,2024-05-23 12:19:56,Face Wash,Beauty & Personal Care,189,1,189,Returning,Pune,Cash
ORD102184,2025-01-12 18:37:50,Fitness Tracker Basic,Sports & Fitness,2514,3,7542,New,Pune,UPI
ORD103865,2024-10-11 00:28:10,Cooking Oil 1L,Groceries,235,1,235,New,Bengaluru,UPI
ORD102481,2025-08-02 08:26:15,Face Wash,Beauty & Personal Care,217,1,217,New,Pune,Wallet
ORD104307,2024-11-28 14:18:25,Fitness Tracker Basic,Sports & Fitness,2504,1,2504,Returning,Mumbai,Netbanking
ORD101582,2023-11-05 10:50:21,Eggs 12pcs,Groceries,125,1,125,Returning,Mumbai,UPI
ORD104266,2024-09-26 14:08:41,Hoodie,Clothing,1468,1,1468,New,Kolkata,Cash
ORD102533,2023-08-03 21:12:48,Resistance Bands,Sports & Fitness,629,1,629,New,Bengaluru,UPI
ORD102725,2024-09-29 12:55:44,Moisturizer 50ml,Beauty & Personal Care,280,1,280,New,Delhi,Netbanking
ORD101070,2024-12-11 23:49:15,Sneakers,Clothing,2500,1,2500,Returning,Noida,UPI
ORD101775,2025-05-09 18:24:07,Portable SSD 500GB,Electronics,4689,1,4689,Returning,Bengaluru,Card
ORD104808,2025-03-05 06:31:01,Bluetooth Speaker,Electronics,2261,1,2261,Returning,Delhi,Card
ORD101283,2025-01-14 20:16:10,Electric Kettle,Home & Kitchen,1640,1,1640,New,Ahmedabad,Cash
ORD103050,2025-08-18 12:56:20,Socks Pack,Clothing,203,2,406,New,Chennai,UPI
ORD104753,2025-01-03 05:54:30,Protein Shaker,Sports & Fitness,392,1,392,New,Pune,Card
ORD101836,2025-04-06 10:11:10,Casual Shirt,Clothing,871,1,871,Returning,Kolkata,Netbanking
ORD104242,2025-01-05 03:26:00,Gym Gloves,Sports & Fitness,344,1,344,Returning,Delhi,Cash
ORD101019,2025-07-22 07:08:49,HD Webcam,Electronics,1519,1,1519,New,Gurgaon,UPI
ORD104133,2024-11-03 02:24:58,Cushion Cover Pack,Home & Kitchen,397,1,397,Returning,Delhi,Card
ORD101326,2024-08-17 13:29:49,Moisturizer 50ml,Beauty & Personal Care,300,1,300,New,Delhi,Card
ORD100475,2023-04-14 12:08:07,Wheat Flour 5kg,Groceries,350,1,350,Returning,Delhi,Card
ORD104271,2023-12-12 04:46:48,Gaming Keyboard,Electronics,2551,1,2551,New,Delhi,Card
ORD101651,2025-03-31 03:45:26,Casual Shirt,Clothing,939,1,939,New,Delhi,Wallet
ORD103998,2025-02-05 22:27:43,Milk 1L,Groceries,43,4,172,Returning,Delhi,Cash
ORD104467,2023-08-08 12:54:21,Sports Bottle,Sports & Fitness,292,1,292,Returning,Pune,UPI
ORD102610,2025-04-12 18:35:18,Noise Cancelling Earbuds,Electronics,3358,1,3358,Returning,Gurgaon,Card
ORD102476,2024-01-28 05:47:49,Tea 250g,Groceries,189,4,756,New,Bengaluru,Cash
ORD102583,2025-03-26 17:36:47,Gaming Keyboard,Electronics,2636,2,5272,Returning,Chennai,Card
ORD101373,2024-04-27 23:48:06,Electric Kettle,Home & Kitchen,1538,1,1538,New,Mumbai,Card
ORD100739,2025-05-13 15:04:47,Noise Cancelling Earbuds,Electronics,3405,1,3405,Returning,Chennai,Wallet
ORD103618,2024-06-15 05:49:00,USB-C Charger,Electronics,917,3,2751,New,Mumbai,UPI
ORD102440,2024-09-18 11:07:45,Tea 250g,Groceries,202,2,404,Returning,Ahmedabad,Card
ORD100867,2025-05-26 09:06:08,Sneakers,Clothing,2552,1,2552,Returning,Mumbai,Card
ORD101140,2025-07-08 11:32:35,Face Wash,Beauty & Personal Care,197,1,197,Returning,Noida,Cash
ORD100997,2025-07-04 13:25:53,Dumbbell 5kg,Sports & Fitness,1404,3,4212,Returning,Noida,Netbanking
ORD101337,2024-08-24 20:02:53,Fitness Tracker Basic,Sports & Fitness,2401,1,2401,New,Delhi,Card
ORD100541,2024-08-23 23:39:35,4K Monitor,Electronics,18987,2,37974,New,Pune,Cash
ORD101099,2023-12-06 05:54:59,LED Desk Lamp,Home & Kitchen,773,1,773,Returning,Kolkata,UPI
ORD101132,2023-06-01 19:53:21,Fitness Tracker Basic,Sports & Fitness,2397,5,11985,New,Delhi,Netbanking
ORD104064,2025-03-10 15:51:07,Conditioner 200ml,Beauty & Personal Care,204,1,204,Returning,Kolkata,Card
ORD102715,2024-12-18 16:22:43,Body Lotion,Beauty & Personal Care,269,1,269,New,Delhi,Card
ORD102258,2025-05-24 16:28:34,Protein Shaker,Sports & Fitness,386,2,772,New,Pune,Card
ORD104750,2024-08-25 20:36:39,Salt 1kg,Groceries,27,1,27,New,Delhi,UPI
ORD100059,2023-11-16 03:59:31,Shampoo 200ml,Beauty & Personal Care,211,3,633,New,Bengaluru,Card
ORD102883,2024-05-26 02:18:22,Non-stick Pan,Home & Kitchen,1160,1,1160,Returning,Gurgaon,UPI
ORD101938,2024-04-07 08:38:55,Tea 250g,Groceries,208,1,208,Returning,Pune,UPI
ORD102576,2023-02-06 20:33:32,Non-stick Pan,Home & Kitchen,1349,2,2698,Returning,Delhi,UPI
ORD104936,2024-02-16 10:37:38,4K Monitor,Electronics,21370,1,21370,New,Pune,Netbanking
ORD101078,2024-11-04 20:27:18,Salt 1kg,Groceries,25,1,25,New,Hyderabad,UPI
ORD103249,2025-01-02 09:53:05,Bed Sheets,Home & Kitchen,1721,1,1721,Returning,Kolkata,Cash
ORD103127,2024-02-16 18:49:20,Noise Cancelling Earbuds,Electronics,3101,1,3101,Returning,Bengaluru,Netbanking
ORD102488,2023-07-26 23:36:43,Moisturizer 50ml,Beauty & Personal Care,289,5,1445,Returning,Delhi,Card
ORD100940,2025-05-09 14:04:38,Cutlery Set,Home & Kitchen,1105,1,1105,Returning,Delhi,Card
ORD101080,2024-09-25 10:30:27,Storage Box Set,Home & Kitchen,535,1,535,Returning,Pune,Wallet
ORD100187,2024-06-18 09:08:34,Noise Cancelling Earbuds,Electronics,3496,1,3496,New,Mumbai,Cash
ORD102634,2024-12-29 18:41:17,Bed Sheets,Home & Kitchen,1782,1,1782,Returning,Chennai,Cash
ORD102085,2023-10-19 08:05:45,HD Webcam,Electronics,1592,2,3184,New,Gurgaon,UPI
ORD102249,2023-03-01 23:12:43,Bluetooth Speaker,Electronics,2500,3,7500,Returning,Chennai,Card
ORD104890,2024-05-11 03:23:41,Vacuum Flask,Home & Kitchen,726,1,726,New,Bengaluru,UPI
ORD102023,2023-09-30 13:36:49,Sports Bottle,Sports & Fitness,288,1,288,Returning,Mumbai,UPI
ORD103539,2024-04-02 06:57:15,Skipping Rope,Sports & Fitness,188,1,188,Returning,Chennai,Netbanking
ORD104048,2025-09-15 11:24:31,Dinner Plate Set,Home & Kitchen,1474,1,1474,Returning,Hyderabad,Card
ORD103606,2024-01-18 12:39:53,Perfume 30ml,Beauty & Personal Care,915,1,915,Returning,Kolkata,Cash
ORD100226,2023-09-12 06:30:05,Milk 1L,Groceries,44,1,44,Returning,Ahmedabad,Card
ORD104847,2023-06-17 07:09:34,Dress,Clothing,1910,1,1910,New,Delhi,Netbanking
ORD101929,2025-07-07 17:34:33,Cutlery Set,Home & Kitchen,934,1,934,New,Mumbai,Card
ORD103055,2024-10-25 20:12:17,Eggs 12pcs,Groceries,128,2,256,Returning,Chennai,Card
ORD104489,2024-06-16 13:26:44,Dumbbell 5kg,Sports & Fitness,1561,1,1561,New,Gurgaon,Card
ORD101404,2025-01-19 14:26:36,Pasta 500g,Groceries,121,1,121,New,Delhi,Card
ORD102179,2024-06-16 12:02:12,Wireless Mouse,Electronics,828,1,828,Returning,Hyderabad,Netbanking
ORD100697,2023-09-18 03:30:56,Sugar 1kg,Groceries,44,1,44,New,Delhi,UPI
ORD101124,2023-09-24 22:15:47,Dress,Clothing,1714,2,3428,Returning,Noida,Card
ORD103361,2024-08-27 12:32:03,Wireless Mouse,Electronics,748,5,3740,Returning,Pune,Card
ORD104135,2024-07-19 19:56:31,Pasta 500g,Groceries,132,2,264,Returning,Delhi,Card
ORD101778,2025-02-23 20:40:25,Women T-Shirt,Clothing,509,1,509,New,Mumbai,UPI
ORD102858,2025-02-28 04:34:52,Sneakers,Clothing,2471,1,2471,New,Noida,Card
ORD101037,2025-01-23 17:35:00,Sneakers,Clothing,2497,3,7491,New,Hyderabad,Card
ORD104456,2023-11-25 03:22:46,Smartwatch Basic,Electronics,3035,1,3035,New,Gurgaon,Card
ORD102256,2025-06-04 21:50:36,Hand Sanitizer 200ml,Beauty & Personal Care,101,1,101,Returning,Noida,Card
ORD100313,2024-03-22 12:14:17,Men Tee,Clothing,415,1,415,Returning,Kolkata,Card
ORD102281,2024-06-20 18:30:28,Dinner Plate Set,Home & Kitchen,1591,1,1591,New,Bengaluru,Wallet
ORD101416,2025-06-08 14:11:08,Tennis Racket,Sports & Fitness,2723,3,8169,Returning,Delhi,Wallet
ORD101036,2025-08-19 10:32:47,Noise Cancelling Earbuds,Electronics,3413,1,3413,New,Chennai,Cash
ORD102159,2023-09-26 13:50:40,4K Monitor,Electronics,19449,4,77796,New,Pune,Cash
ORD104163,2023-08-06 15:36:57,Cooking Oil 1L,Groceries,235,1,235,Returning,Ahmedabad,Card
ORD101754,2023-09-11 11:03:54,Vacuum Flask,Home & Kitchen,728,5,3640,Returning,Ahmedabad,Wallet
ORD103112,2024-02-19 19:31:15,Salt 1kg,Groceries,24,2,48,Returning,Gurgaon,Netbanking
ORD102813,2023-04-25 00:17:55,Hand Blender,Home & Kitchen,2003,3,6009,Returning,Hyderabad,UPI
ORD102698,2024-12-31 20:58:03,Salt 1kg,Groceries,24,1,24,New,Hyderabad,UPI
ORD103207,2025-02-08 22:11:16,Portable SSD 500GB,Electronics,5119,3,15357,Returning,Hyderabad,Card
ORD104350,2025-04-20 21:04:06,Bluetooth Speaker,Electronics,2583,2,5166,New,Ahmedabad,Card
ORD103431,2024-06-16 03:00:14,Bluetooth Headphones,Electronics,2036,1,2036,New,Bengaluru,UPI
ORD101506,2025-01-03 18:58:23,Cooking Oil 1L,Groceries,244,1,244,New,Noida,UPI
ORD101923,2024-11-17 03:48:46,Tea 250g,Groceries,182,1,182,Returning,Pune,Netbanking
ORD100448,2025-07-11 04:10:43,Sports Bottle,Sports & Fitness,302,1,302,New,Gurgaon,UPI
ORD104128,2025-02-17 02:54:58,Hoodie,Clothing,1501,1,1501,New,Noida,UPI
ORD102528,2024-07-07 07:53:09,Conditioner 200ml,Beauty & Personal Care,210,1,210,Returning,Noida,Cash
ORD104969,2025-01-24 19:22:49,Face Wash,Beauty & Personal Care,202,2,404,Returning,Hyderabad,Card
ORD102789,2024-04-29 14:59:27,4K Monitor,Electronics,18885,1,18885,Returning,Gurgaon,Wallet
ORD100361,2024-08-02 06:24:46,Casual Shirt,Clothing,958,1,958,Returning,Gurgaon,Cash
